"Title","Type","Area","Source","PIC","Tel","href","Addr","Pos"
"台灣基督長老教會排灣教會","教會","台灣 - 屏東縣","台灣基督長老教會總會事務所","徐天友 牧師","08-799-0183","https://church.oursweb.net/church.php?pkey=814233","903001屏東縣瑪家鄉排灣村1鄰7號","{""lat"":""22.6710153"",""lng"":""120.7292472""}"
"台灣基督長老教會啟信教會","教會","台灣 - 新竹市","台灣基督長老教會總會事務所","呂崇正 牧師","03-523-3814","https://church.oursweb.net/church.php?pkey=814235","300033新竹市東區建華街49號7樓","{""lat"":""24.7940580"",""lng"":""120.9753760""}"
"台灣基督長老教會望鄉教會","教會","台灣 - 南投縣","台灣基督長老教會總會事務所","Lini Taisnunan 松志勇 牧師","049-270-1242","https://church.oursweb.net/church.php?pkey=814238","556004南投縣信義鄉望美村望和巷35號","{""lat"":""23.6018310"",""lng"":""120.8850940""}"
"台灣基督長老教會梵梵教會","教會","台灣 - 宜蘭縣","台灣基督長老教會總會事務所","李月蘭 牧師","03-980-1733","https://church.oursweb.net/church.php?pkey=814241","267002宜蘭縣大同鄉英士村梵梵巷46號","{""lat"":""24.6132470"",""lng"":""121.5261120""}"
"台灣基督長老教會梧鳳教會","教會","台灣 - 彰化縣","台灣基督長老教會總會事務所","劉忠信 牧師","04-829-4020","https://church.oursweb.net/church.php?pkey=814244","513001彰化縣埔心鄉大溪路三段73號","{""lat"":""23.9717680"",""lng"":""120.5133420""}"
"台灣基督長老教會梅山教會","教會","台灣 - 嘉義縣","台灣基督長老教會總會事務所","買雅芬 牧師","05-262-1644","https://church.oursweb.net/church.php?pkey=814246","603001嘉義縣梅山鄉新興路282號","{""lat"":""23.5842060"",""lng"":""120.5588700""}"
"台灣基督長老教會梅花教會","教會","台灣 - 新竹縣","台灣基督長老教會總會事務所","莉慕苡．哈用 牧師","03-584-2351","https://church.oursweb.net/church.php?pkey=814249","313001新竹縣尖石鄉梅花村4鄰95-1號","{""lat"":""24.7055010271518"",""lng"":""121.202007405742""}"
"台灣基督長老教會梅鑒霧紀念教會","教會","台灣 - 彰化縣","台灣基督長老教會總會事務所","吳怡賢","04-732-4603","https://church.oursweb.net/church.php?pkey=814252","500041彰化縣彰化市彰南路二段55巷7號","{""lat"":""24.0858620"",""lng"":""120.5779850""}"
"台灣基督長老教會涼山教會","教會","台灣 - 屏東縣","台灣基督長老教會總會事務所","蘇宏明 牧師","08-799-1782","https://church.oursweb.net/church.php?pkey=814255","903001屏東縣瑪家鄉涼山村84之1號","{""lat"":""22.6900450"",""lng"":""120.6362540""}"
"淡水迦南教會","教會","台灣 - 新北市","251029新北市淡水區新興街9號8樓","江保羅","0970-439-061","https://church.oursweb.net/church.php?pkey=814259","251029新北市淡水區新興街9號8樓","{""lat"":""25.1803860"",""lng"":""121.4436150""}"
"新生教團泰山磐石教會","教會","台灣 - 新北市","基督教新生教團","曾家興","02-2900-0381","https://church.oursweb.net/church.php?pkey=814261","243082新北市泰山區泰林路二段513號","{""lat"":""25.0637902"",""lng"":""121.42425400000002""}"
"新莊台福基督教會","教會","台灣 - 新北市","台福基督教會總會台灣辦事處","許志銓 傳道","02-2904-4801","https://church.oursweb.net/church.php?pkey=814263","242048新北市新莊區中正路516號之13一樓","{""lat"":""25.032501"",""lng"":""121.433416""}"
"五股基督教會豐盛堂","教會","台灣 - 新北市","https://www.facebook.com/wccda","陳東發","02-2293-2100","https://church.oursweb.net/church.php?pkey=814273","248001新北市五股區成泰路三段133-1號2樓","{""lat"":""25.0911960"",""lng"":""121.4446060""}"
"台灣基督長老教會梓官教會","教會","台灣 - 高雄市","台灣基督長老教會總會事務所","","07-617-1911","https://church.oursweb.net/church.php?pkey=814240","826002高雄市梓官區進學路80號","{""lat"":""22.7605740"",""lng"":""120.2645960""}"
"基督教梧棲敬拜教會","教會","台灣 - 台中市","church57@gmail.com","李健寶 牧師","04-2658-3550 , 04-2656-8671","https://church.oursweb.net/church.php?pkey=814243","435058台中市梧棲區四維西路159號","{""lat"":""24.263173"",""lng"":""120.534927""}"
"台灣基督長老教會梅山教會（南布）","教會","台灣 - 高雄市","台灣基督長老教會總會事務所","田霖 傳道師","07-686-6141","https://church.oursweb.net/church.php?pkey=814245","848001高雄市桃源區梅山里梅山巷1號","{""lat"":""23.3627134"",""lng"":""120.9187827""}"
"台灣基督長老教會梅村教會","教會","台灣 - 南投縣","台灣基督長老教會總會事務所","林德川 牧師","049-295-5754","https://church.oursweb.net/church.php?pkey=814247","546026南投縣仁愛鄉發祥村溪門巷10鄰7號","{""lat"":""24.151255"",""lng"":""121.179647""}"
"台灣基督長老教會梅蘭教會","教會","台灣 - 高雄市","台灣基督長老教會總會事務所","魏雅惠 傳道師","07-686-6025","https://church.oursweb.net/church.php?pkey=814251","848001高雄市桃源區芙蘭里拉芙蘭巷37號","{""lat"":""23.239098"",""lng"":""120.812509""}"
"台灣基督長老教會梨山教會","教會","台灣 - 台中市","台灣基督長老教會總會事務所","曾義光 牧師","04-2598-9544","https://church.oursweb.net/church.php?pkey=814253","424111台中市和平區梨山里中正路8號","{""lat"":""24.2542700"",""lng"":""121.2340780""}"
"台灣基督長老教會淡水教會","教會","台灣 - 新北市","台灣基督長老教會總會事務所","鄭浚豪 牧師","02-2621-4043","https://church.oursweb.net/church.php?pkey=814256","251024新北市淡水區馬偕街8號","{""lat"":""25.1721140"",""lng"":""121.4380310""}"
"雲林浸信會","教會","台灣 - 雲林縣","中華基督教浸信會聯會","林銀桂 牧師","05-631-2880","https://church.oursweb.net/church.php?pkey=814260","632111雲林縣虎尾鎮工專路120號","{""lat"":""23.7024800"",""lng"":""120.4253670""}"
"神召會神愛教會","教會","台灣 - 台北市","中國神召會台灣區議會","顏金龍","02-2581-8669","https://church.oursweb.net/church.php?pkey=814262","104015台北市中山區中山北路二段137巷18之12號","{""lat"":""25.0615763"",""lng"":""121.52427290000003""}"
"磐石基督教會","教會","台灣 - 台南市","rockchurchtw@gmail.com","陳尚元 牧師","06-331-2136","https://church.oursweb.net/church.php?pkey=814264","701023台南市東區裕文路55號","{""lat"":""22.9828842"",""lng"":""120.2384586""}"
"基督教精誠教會","教會","台灣 - 台中市","jcchurchtw@gmail.com","詹雅莉 牧師","04-2301-1982","https://church.oursweb.net/church.php?pkey=814276","403503台中市西區忠明南路303號8樓之5","{""lat"":""24.1457580"",""lng"":""120.6577050""}"
"台南福音基督教會","教會","台灣 - 台南市","may3508271@yahoo.com.tw","李東隆 牧師","06-237-7885","https://church.oursweb.net/church.php?pkey=814280","701008台南市東區衛國街19號","{""lat"":""22.9866040"",""lng"":""120.2219230""}"
"台南市晨光基督教會","教會","台灣 - 台南市","dayspring2000@gmail.com","顧約翰 牧師","06-260-6795","https://church.oursweb.net/church.php?pkey=814303","701021台南市東區崇德三街12號B1","{""lat"":""22.9923580"",""lng"":""120.2205210""}"
"財團法人中華福音道路德會聖保羅堂","教會","台灣 - 花蓮縣","財團法人中華福音道路德會","林秀春","03-822-2676","https://church.oursweb.net/church.php?pkey=815585","970023花蓮縣花蓮市民享九街61號","{""lat"":""23.9963710"",""lng"":""121.6312570""}"
"高雄市基督教善之園紀念禮拜堂","教會","台灣 - 高雄市","gm2001church@gmail.com","孫國英 牧師","07-716-5211","https://church.oursweb.net/church.php?pkey=815588","802340高雄市苓雅區建國一路90號5樓","{""lat"":""22.6318256"",""lng"":""120.33270190000007""}"
"林園浸信會","教會","台灣 - 高雄市","中華基督教浸信會聯會","蘇子期 傳道","07-646-7297","https://church.oursweb.net/church.php?pkey=815595","832009高雄市林園區仁愛路268巷30號","{""lat"":""22.5106306"",""lng"":""120.3925960""}"
"小港區聯合福音事工委員會","宣教福音","台灣 - 高雄市","","陸毓明","07-8017856 ext 264","https://church.oursweb.net/church.php?pkey=815598","","{}"
"台北市救恩社會服務協會","社會關懷","台灣 - 台北市","gssa@glc.org.tw","王玉彩","02-23960737","https://church.oursweb.net/church.php?pkey=815600","100019台北市中正區杭州南路一段129號","{""lat"":""25.0366970"",""lng"":""121.5249410""}"
"台中旌旗教會","教會","台灣 - 台中市","info@bannerch.org.tw","蕭祥修 牧師","04-2258-4446","https://church.oursweb.net/church.php?pkey=815604","408023台中市南屯區文心南五路三段160號","{""lat"":""24.143760549730654"",""lng"":""120.6309739378205""}"
"潭子活泉教會","教會","台灣 - 台中市","財團法人基督教台灣信義會","莫尤芬","04-2536-7492","https://church.oursweb.net/church.php?pkey=815608","427013台中市潭子區合作街36號","{""lat"":""24.203899"",""lng"":""120.708773""}"
"竹南靈糧堂","教會","台灣 - 苗栗縣","靈糧全球使徒性網絡","曾惠香 牧師","037-48-4393","https://church.oursweb.net/church.php?pkey=814275","350011苗栗縣竹南鎮忠義街26號地下室一樓","{""lat"":""24.6885258"",""lng"":""120.87452770000004""}"
"浸禮聖經會台東教會","教會","台灣 - 台東縣","基督教浸禮聖經會聯會","潘國憲","089-33-9650, 089-32-0700","https://church.oursweb.net/church.php?pkey=814277","950014台東縣台東市長沙街410號","{""lat"":""22.7543503"",""lng"":""121.1397162""}"
"中華海外宣道會台北福音堂","教會","台灣 - 台北市","中華海外宣道會","李雅吟 牧師","02-2732-8273","https://church.oursweb.net/church.php?pkey=814301","106041台北市大安區安居街35巷14號","{""lat"":""25.019511"",""lng"":""121.555122""}"
"財團法人中華福音道路德會","教會","台灣 - 台北市","service@celc.org.tw","韋特明","02-2775-4145","https://church.oursweb.net/church.php?pkey=814304","106660台北市大安區復興南路一段127號4樓","{""lat"":""25.0431812"",""lng"":""121.5440649""}"
"台南自由基督教會","教會","台灣 - 台南市","https://www.facebook.com/Tainanfreechurch","司曉茹 牧師","06-208-8106","https://church.oursweb.net/church.php?pkey=815587","701037台南市東區長榮路一段223號B1","{""lat"":""22.9854077"",""lng"":""120.21816509999996""}"
"生命樹台福基督教會","教會","台灣 - 高雄市","台福基督教會總會台灣辦事處","郭亞倫 牧師","07-364-7777","https://church.oursweb.net/church.php?pkey=815594","811028高雄市楠梓區益群路77號B1","{""lat"":""22.725024"",""lng"":""120.296669""}"
"加爾文出版社","書房出版","台灣 - 台北市","基督教華人改革宗台北教會","錢曜誠牧師","02-2704-2251","https://church.oursweb.net/church.php?pkey=815596","106047台北市大安區安和路二段27號","{""lat"":""25.0319120"",""lng"":""121.5526350""}"
"基督教淡水錫安堂","教會","台灣 - 新北市","praise200070@gmail.com","金麗萍","0987-033-300","https://church.oursweb.net/church.php?pkey=815599","251036新北市淡水區新春街190號8樓之2","{""lat"":""25.1808565"",""lng"":""121.44376699999998""}"
"台灣信義會士林真理堂","教會","台灣 - 台北市","財團法人基督教台灣信義會","吳英賓 牧師","02-2832-7302","https://church.oursweb.net/church.php?pkey=815601","111008台北市士林區中山北路五段729號地下一樓","{""lat"":""25.098298795392076"",""lng"":""121.52695128172309""}"
"花蓮畢士大教養院","社會關懷","台灣 - 花蓮縣","bethesda@mail.bethesda.org.tw","戴孟蓁","03-822-3908","https://church.oursweb.net/church.php?pkey=815606","970019花蓮縣花蓮市民權八街１號","{""lat"":""23.9881060"",""lng"":""121.6254810""}"
"基督教志學福音中心","教會","台灣 - 花蓮縣","jppove@gmail.com","吳炳中 長老","03-866-1715","https://church.oursweb.net/church.php?pkey=815612","974003花蓮縣壽豐鄉志學村中正路121號","{""lat"":""23.9050757"",""lng"":""121.53696190000005""}"
"社團法人桃園縣木匠的家關懷協會","社會關懷","台灣 - 桃園市","carpenterscb@hotmail.com","劉修榮","03-468-3833","https://church.oursweb.net/church.php?pkey=815619","320047桃園市中壢區中北路二段387號","{""lat"":""24.95423"",""lng"":""121.23153400000001""}"
"中華基督徒祈禱院","其他","台灣 - 苗栗縣","service@tccpm.org.tw","戴禮聖 牧師","037-635-135","https://church.oursweb.net/church.php?pkey=815622","361027苗栗縣造橋鄉談文村淡文湖3鄰3號","{""lat"":""24.640542"",""lng"":""120.847979""}"
"財團法人中華基督教行道會城市希望教會","教會","台灣 - 台中市","中華基督教行道會聯會","郭啟碩 牧師","04-2255-3551","https://church.oursweb.net/church.php?pkey=815627","408021台中市南屯區大墩11街650號","{""lat"":""24.1489890"",""lng"":""120.6370460""}"
"希望教會","教會","台灣 - 新北市","tsaopinyao@yahoo.com.tw","曹秉堯 牧師","02-8218-9606","https://church.oursweb.net/church.php?pkey=815632","231637新北市新店區溪園路381號","{""lat"":""24.9851696"",""lng"":""121.52761809999993""}"
"大道浸信會","教會","台灣 - 台北市","中華基督教浸信會聯會","徐榮成 牧師","02-2791-1559","https://church.oursweb.net/church.php?pkey=815634","114031台北市內湖區新明路161號7樓","{""lat"":""25.0590094"",""lng"":""121.5891398""}"
"正義浸信會玉成分會","教會","台灣 - 台北市","中華基督教浸信會聯會","","02-2785-4146","https://church.oursweb.net/church.php?pkey=815637","115009台北市南港區玉成街237號2樓","{""lat"":""25.0430240"",""lng"":""121.5855120""}"
"浸信會新美堂","教會","台灣 - 基隆市","中華基督教浸信會聯會","黃有生 牧師","02-2433-3228","https://church.oursweb.net/church.php?pkey=815639","204017基隆市安樂區樂利三街132巷2弄3號","{""lat"":""25.126102"",""lng"":""121.715834""}"
"台北浸信會我們教會","教會","台灣 - 台北市","中華基督教浸信會聯會","莊懷駟 牧師","02-2357-5467","https://church.oursweb.net/church.php?pkey=815642","104003台北市中山區中山北路一段121巷32號","{""lat"":""25.0508640"",""lng"":""121.5243880""}"
"水湳浸信會","教會","台灣 - 台中市","中華基督教浸信會聯會","施能智 牧師","04-2291-6821","https://church.oursweb.net/church.php?pkey=815644","407047台中市西屯區中清路二段213號","{""lat"":""24.2243849"",""lng"":""120.64723839999999""}"
"高雄牧恩基督教會","教會","台灣 - 高雄市","shepherd.grace.ch@gmail.com","李元凱 牧師","07-225-9282","https://church.oursweb.net/church.php?pkey=815610","802013高雄市苓雅區大順三路303之3號","{""lat"":""22.6367740"",""lng"":""120.3269660""}"
"貴格會大安教會華美堂","教會","台灣 - 台北市","基督教台灣貴格會聯會","邵曉慧 傳道","02-2733-8674","https://church.oursweb.net/church.php?pkey=815614","106033台北市大安區敦化南路二段331巷16號6樓","{""lat"":""25.022800492383908"",""lng"":""121.5494778337295""}"
