"Title","Type","Price","Area","Msg","Review","href","Enhance"
"獨立套房出租鄰敦化國中近捷運南京復興站","獨立套房   |  8坪   |  樓層：3/4","15,000 元/月","松山區-南京東路三段256巷","屋主王太太/12分鐘內更新/1條問答/137人瀏覽","137人","https://rent.591.com.tw/rent-detail-11190152.html","黄金曝光"
"近通化街夜市六張犁捷運站套房出租","分租套房   |  12坪   |  樓層：3/4","13,500 元/月","大安區-基隆路二段","屋主陳小姐/2小時內更新/28人瀏覽","28人","https://rent.591.com.tw/rent-detail-11207277.html","VIP"
"民生東+敦北商圈","分租套房   |  5坪   |  樓層：4/5","10,500 元/月","松山區-民生東路三段130巷","屋主張先生/2小時內更新/15人瀏覽","15人","https://rent.591.com.tw/rent-detail-11213542.html","VIP"
"南京三民捷運站旁，一看就喜歡","分租套房   |  6坪   |  樓層：4/11","11,000 元/月","松山區-南京東路五段","屋主李小姐/2小時內更新/43人瀏覽","43人","https://rent.591.com.tw/rent-detail-11264436.html","VIP"
"套房出租鄰近通化街夜市","分租套房   |  5坪   |  樓層：5/5","9,600 元/月","大安區-通化街101巷","代理人楊小姐/2小時內更新/27人瀏覽","27人","https://rent.591.com.tw/rent-detail-7299394.html","VIP"
"新東公園商套房，不能養寵物","分租套房   |  8坪   |  樓層：3/4","13,000 元/月","松山區-新東街20巷","仲介詹小姐/2小時內更新/17人瀏覽","17人","https://rent.591.com.tw/rent-detail-11247806.html","VIP"
"忠孝敦化捷運2分鐘獨立陽台洗衣機電梯套房","分租套房   |  7坪   |  樓層：4/7","13,800 元/月","大安區-忠孝東路四段223巷","屋主吳太太/2小時內更新/26人瀏覽","26人","https://rent.591.com.tw/rent-detail-11183574.html","VIP"
"台北市杭州南路二段靜巷套房出租","分租套房   |  5坪   |  樓層：5/5","9,000 元/月","大安區-杭州南路二段65巷","屋主黄先生/2小時內更新/52人瀏覽","52人","https://rent.591.com.tw/rent-detail-11185891.html","VIP"
"大安區套房.限女性.夫妻.含水電.對外窗","分租套房   |  10坪   |  樓層：1/5","13,500 元/月","大安區-瑞安街222巷","代理人張小姐/2小時內更新/18人瀏覽","18人","https://rent.591.com.tw/rent-detail-11190842.html","VIP"
"簡約便利雅房","分租套房   |  5坪   |  樓層：4/4","10,000 元/月","大安區-泰順街54巷16號","代理人阿發/3小時內更新/70人瀏覽","70人","https://rent.591.com.tw/rent-detail-11194707.html","VIP"
"小巨蛋捷運公寓二樓免爬高生活機能極佳","分租套房   |  7坪   |  樓層：2/4","10,000 元/月","松山區-八德路三段158巷14號","仲介李旻哲SHINE/4小時內更新/196人瀏覽","196人","https://rent.591.com.tw/rent-detail-11275092.html","VIP"
"師大商圈全新衛浴傢俱套房","分租套房   |  6坪   |  樓層：5/5","13,000 元/月","大安區-雲和街","屋主李先生/5小時內更新/90人瀏覽","90人","https://rent.591.com.tw/rent-detail-11253278.html","VIP"
"近捷運南京三民站/舒適小套房","分租套房   |  6坪   |  樓層：2/3","14,500 元/月","松山區-南京東路五段291巷","仲介林先生/6小時內更新/14人瀏覽","14人","https://rent.591.com.tw/rent-detail-11146616.html","VIP"
"近忠孝敦化站/獨立陽台/有垃圾代收","分租套房   |  5坪   |  樓層：6/7","13,500 元/月","大安區-仁愛路四段345巷","仲介劉先生/11分鐘內更新/11人瀏覽","11人","https://rent.591.com.tw/rent-detail-11237432.html","Normal"
"近忠孝敦化站/東區便宜套房/垃圾代收","分租套房   |  5坪   |  樓層：6/7","12,500 元/月","大安區-仁愛路四段345巷","仲介劉先生/12分鐘內更新/12人瀏覽","12人","https://rent.591.com.tw/rent-detail-11251246.html","Normal"
"南京三民站/大採光房/含水費/限女","分租套房   |  6坪   |  樓層：頂樓加蓋/4","12,500 元/月","松山區-三民路110巷","仲介楊先生/17分鐘內更新/18人瀏覽","18人","https://rent.591.com.tw/rent-detail-11251951.html","Normal"
"微風廣場靜巷美套房","分租套房   |  5坪   |  樓層：4/4","13,500 元/月","松山區-敦化南路一段100巷","代理人陳先生/26分鐘內更新/14人瀏覽","14人","https://rent.591.com.tw/rent-detail-11253968.html","Normal"
"大安森林捷運站雅房與套房分租安靜","分租套房   |  8坪   |  樓層：2/5","8,800 元/月","大安區-建國南路一段286巷","仲介羅小姐/60分鐘內更新/48人瀏覽","48人","https://rent.591.com.tw/rent-detail-11185744.html","Normal"
"師大路靜巷公寓分租套房","分租套房   |  10坪   |  樓層：4/4","13,000 元/月","大安區-師大路86巷","仲介黃先生/2小時內更新/28人瀏覽","28人","https://rent.591.com.tw/rent-detail-11264969.html","Normal"
"美樂*松山MRT*饒河商圈*小資套房搶租","分租套房   |  4.1坪   |  樓層：3/4","13,800 元/月","松山區-饒河街","仲介黃小姐/2小時內更新/20人瀏覽","20人","https://rent.591.com.tw/rent-detail-11243305.html","Normal"
"三民捷運站一樓套房","分租套房   |  6坪   |  樓層：1/7","11,000 元/月","松山區-南京東路五段291巷","仲介廖先生/3小時內更新/25人瀏覽","25人","https://rent.591.com.tw/rent-detail-11254334.html","Normal"
"忠孝復興站7分電梯共居分套","分租套房   |  6坪   |  樓層：6/6","12,000 元/月","松山區-八德路二段366巷","仲介阮小姐/3小時內更新/14人瀏覽","14人","https://rent.591.com.tw/rent-detail-11239023.html","Normal"
"科技大樓站分租套房","分租套房   |  4坪   |  樓層：3/4","9,500 元/月","大安區-和平東路二段118巷","仲介胡小姐/3小時內更新/45人瀏覽","45人","https://rent.591.com.tw/rent-detail-11161903.html","Normal"
"近師大永康街新套房NTNUstudio","分租套房   |  6坪   |  樓層：2/5","13,000 元/月","大安區-泰順街","屋主方先生/3小時內更新/1條問答/60人瀏覽","60人","https://rent.591.com.tw/rent-detail-11257042.html","Normal"
"🔥鉑斯🔥大安站✔四維公園✔採光優溫馨","分租套房   |  10坪   |  樓層：頂樓加蓋/4","15,000 元/月","大安區-四維路154巷","仲介值班人員/3小時內更新/30人瀏覽","30人","https://rent.591.com.tw/rent-detail-11246085.html","Normal"
"🔥鉑斯國際🔥南京復興✿精緻套房✿靜巷","分租套房   |  9坪   |  樓層：3/4","15,000 元/月","松山區-南京東路三段256巷","仲介值班人員/3小時內更新/22人瀏覽","22人","https://rent.591.com.tw/rent-detail-11241294.html","Normal"
"古亭捷步3分鐘乾濕分離超大木工衣櫃","分租套房   |  4坪   |  樓層：1/12","8,500 元/月","大安區-羅斯福路二段","代理人陳小姐/4小時內更新/79人瀏覽","79人","https://rent.591.com.tw/rent-detail-11259228.html","Normal"
"大巨蛋華視溫馨電梯套房","分租套房   |  7坪   |  樓層：5/7","11,500 元/月","大安區-光復南路72巷","仲介沈先生/4小時內更新/60人瀏覽","60人","https://rent.591.com.tw/rent-detail-11239635.html","Normal"
"光北/八德路套房","分租套房   |  6坪   |  樓層：4/5","13,500 元/月","松山區-光復北路","仲介黃先生/4小時內更新/13人瀏覽","13人","https://rent.591.com.tw/rent-detail-11161603.html","Normal"
"近國父紀念館捷運，華視，優質分租美套房","分租套房   |  7坪   |  樓層：5/5","11,500 元/月","大安區-延吉街97巷","仲介劉先生/5小時內更新/19人瀏覽","19人","https://rent.591.com.tw/rent-detail-11151685.html","Normal"
"台.師大/台電大樓/師大夜市/和平東路","分租套房   |  4坪   |  樓層：1/4","15,000 元/月","大安區-泰順街16巷","仲介陳先生/5小時內更新/15人瀏覽","15人","https://rent.591.com.tw/rent-detail-11245282.html","Normal"
"捷運忠孝復興5分◆稀有大陽台◆乾溼分離","分租套房   |  5坪   |  樓層：頂樓加蓋/4","14,500 元/月","大安區-安東街35巷","仲介余先生/5小時內更新/15人瀏覽","15人","https://rent.591.com.tw/rent-detail-11253078.html","Normal"
"近師大和平東路羅斯福路,古亭捷運步行3分","分租套房   |  5坪   |  樓層：3/4","12,000 元/月","大安區-羅斯福路二段117巷3弄1號","屋主葉小姐/5小時內更新/1條問答/27人瀏覽","27人","https://rent.591.com.tw/rent-detail-11162522.html","Normal"
"羅斯福和平東路，公館師大古亭捷運5分鐘、","分租套房   |  7坪   |  樓層：3/4","13,500 元/月","大安區-羅斯福路二段117巷3弄1號","屋主葉小姐/6小時內更新/21人瀏覽","21人","https://rent.591.com.tw/rent-detail-11162311.html","Normal"
"忠孝敦化，綠蔭小資女套房（專人回收垃圾）","分租套房   |  5坪   |  樓層：4/4","8,300 元/月","大安區-敦化南路一段161巷","仲介簡小姐/6小時內更新/97人瀏覽","97人","https://rent.591.com.tw/rent-detail-11269484.html","Normal"
"松山火車站(五分埔)套房出租","分租套房   |  5.5坪   |  樓層：2/4","10,000 元/月","松山區-松山路119巷","屋主張先生/6小時內更新/40人瀏覽","40人","https://rent.591.com.tw/rent-detail-11237600.html","Normal"
"三民站精緻套房0932396139榮r","分租套房   |  5坪   |  樓層：3/12","12,800 元/月","松山區-南京東路五段","仲介趙先生/6小時內更新/13人瀏覽","13人","https://rent.591.com.tw/rent-detail-11222511.html","Normal"
"三民捷運優質套房0932396139趙r","分租套房   |  5坪   |  樓層：3/12","11,800 元/月","松山區-南京東路五段","仲介趙先生/6小時內更新/16人瀏覽","16人","https://rent.591.com.tw/rent-detail-11222524.html","Normal"
"民生社區、機能強、獨立洗/曬、台電","分租套房   |  4坪   |  樓層：4/4","9,899 元/月","松山區-富錦街","仲介吳先生/6小時內更新/50人瀏覽","50人","https://rent.591.com.tw/rent-detail-11271736.html","Normal"
"信義安和/全聯/地段絕佳/採光/寵物友善","分租套房   |  7坪   |  樓層：4/4","11,000 元/月","大安區-敦化南路二段81巷","仲介吳先生/6小時內更新/46人瀏覽","46人","https://rent.591.com.tw/rent-detail-11258238.html","Normal"
"忠孝復興、採光、溫馨、機能強","分租套房   |  4坪   |  樓層：2/4","14,000 元/月","大安區-忠孝東路三段276巷","仲介吳先生/6小時內更新/19人瀏覽","19人","https://rent.591.com.tw/rent-detail-11270306.html","Normal"
"民生社區、共用廚房/洗衣、大空間","分租套房   |  6坪   |  樓層：4/4","11,500 元/月","松山區-撫遠街261巷","仲介吳先生/6小時內更新/45人瀏覽","45人","https://rent.591.com.tw/rent-detail-11279360.html","Normal"
"交通便利近捷運套房","分租套房   |  4坪   |  樓層：頂樓加蓋/4","9,500 元/月","松山區-南京東路五段250巷18弄38號","代理人劉先生/6小時內更新/21人瀏覽","21人","https://rent.591.com.tw/rent-detail-11162464.html","Normal"
"台師大古亭捷運站1分靜巷境優設備全限女生","分租套房   |  8坪   |  樓層：1/4","12,500 元/月","大安區-和平東路一段","屋主林小姐/6小時內更新/19人瀏覽","19人","https://rent.591.com.tw/rent-detail-11190127.html","Normal"
"物超所值~採光明亮👍乾淨優質的美套房","分租套房   |  6坪   |  樓層：頂樓加蓋/4","10,600 元/月","松山區-撫遠街249巷","仲介徐小姐/6小時內更新/25人瀏覽","25人","https://rent.591.com.tw/rent-detail-11259156.html","Normal"
"捷運忠孝復興SoGo商圈限女生","分租套房   |  7坪   |  樓層：5/5","10,000 元/月","大安區-大安路一段51巷","屋主蘇小姐/7小時內更新/1條問答/26人瀏覽","26人","https://rent.591.com.tw/rent-detail-11242093.html","Normal"
"捷運忠孝復興站sogo百貨商圈/限女生","分租套房   |  8坪   |  樓層：4/4","14,000 元/月","大安區-大安路一段51巷7號","屋主蘇小姐/7小時內更新/14人瀏覽","14人","https://rent.591.com.tw/rent-detail-11242105.html","Normal"
"捷運忠孝復興SOGO忠孝商圈限女生","分租套房   |  5坪   |  樓層：4/5","9,000 元/月","大安區-大安路一段51巷","屋主蘇小姐/7小時內更新/26人瀏覽","26人","https://rent.591.com.tw/rent-detail-11242117.html","Normal"
"台視旁靜巷~空間寬敞~大陽台","分租套房   |  8坪   |  樓層：頂樓加蓋/4","10,000 元/月","松山區-八德路三段12巷","仲介李先生/7小時內更新/1條問答/52人瀏覽","52人","https://rent.591.com.tw/rent-detail-11077293.html","Normal"
"南京三民站超值分租套房","分租套房   |  5坪   |  樓層：4/11","9,000 元/月","松山區-寶清街","仲介戴小姐/7小時內更新/67人瀏覽","67人","https://rent.591.com.tw/rent-detail-11184710.html","Normal"
"松山站採光通風良好套房","分租套房   |  8坪   |  樓層：10/12","14,000 元/月","松山區-八德路四段453巷","仲介戴小姐/7小時內更新/24人瀏覽","24人","https://rent.591.com.tw/rent-detail-11262130.html","Normal"
"台視旁靜巷/空間寬敞/大陽台","分租套房   |  8坪   |  樓層：頂樓加蓋/4","10,000 元/月","松山區-八德路三段12巷","仲介李先生/7小時內更新/34人瀏覽","34人","https://rent.591.com.tw/rent-detail-11103328.html","Normal"
"忠孝復興微風廣場旁優質電梯套房","分租套房   |  6.5坪   |  樓層：6/6","11,000 元/月","松山區-八德路二段366巷67號","屋主戴先生/7小時內更新/24人瀏覽","24人","https://rent.591.com.tw/rent-detail-11239595.html","Normal"
"師大限單身女姓套房","分租套房   |  6坪   |  樓層：2/4","10,000 元/月","大安區-泰順街40巷","仲介王先生/7小時內更新/43人瀏覽","43人","https://rent.591.com.tw/rent-detail-11250263.html","Normal"
"全新家俱/民生社區/寧靜優雅小套房LY","分租套房   |  5坪   |  樓層：3/4","12,498 元/月","松山區-民生東路四段56巷","仲介蕭小姐/7小時內更新/29人瀏覽","29人","https://rent.591.com.tw/rent-detail-11231276.html","Normal"
"國父紀念館站~超新裝潢套房新增有陽台戶","分租套房   |  7坪   |  樓層：3/5","13,000 元/月","松山區-光復南路57巷","仲介張先生/8小時內更新/26人瀏覽","26人","https://rent.591.com.tw/rent-detail-11218945.html","Normal"
"古亭3號出口各人洗衣機房東在美國加賴聯絡","分租套房   |  9坪   |  樓層：2/4","11,900 元/月","大安區-羅斯福路二段77巷5號","屋主林先生/8小時內更新/27人瀏覽","27人","https://rent.591.com.tw/rent-detail-11209339.html","Normal"
